"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Trade","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12224","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","11824","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","11938","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12261","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12460","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","11319","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","11428","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","11799","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12803","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12729","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12991","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","12749","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13106","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13454","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13579","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13896","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14130","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14183","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14600","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14156","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","15015","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14585","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13893","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14155","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13537","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13833","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13933","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14973","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14965","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","15078","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","15594","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","15213","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","15597","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","14477","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Farm and fishing products [C111]","Dollars","81","millions","6","v1014909617","1.1.1.2.4","13315","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2641","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2733","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2905","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2921","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2941","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2601","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2929","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2417","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2757","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","3045","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2921","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2745","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2725","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2805","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2557","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2649","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2773","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2653","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2969","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2941","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2833","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2873","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2933","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2797","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2949","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2877","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2677","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2745","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Imports","Intermediate food products [C112]","Dollars","81","millions","6","v1014909618","1.1.1.2.5","2813","","","","0"
